area,plot,tree,common_name,scientific_name,family_name,type,DBH.2015,Dead.2015,D_class.2015,fallen_wood.2015,Hcom.2015,Htot.2015,RN.2015,RS.2015,RE.2015,RW.2015,date.2015,DBH.2016,dead.2016,D.class.2016,date.2016,DBH.2018,Dead.2018,date.2018,UTM_Easting,UTM_Northing
TAP_A01,64,043a,tauari,Couratari stellata,Lecythidaceae,O,15.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,13.8,FALSE,20180830,726238.2093026,9682979.193658
TAP_A01,64,043b,coracao de negro,Chamaecrista xinguensis,Fabaceae,O,17.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,NA,TRUE,20180830,726264.84502052,9682988.4396276
TAP_A01,64,044a,pau de colher,Lacmellea aculeata,Apocynaceae,O,18.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,NA,TRUE,20180830,726239.51914848,9682978.5696624
TAP_A01,64,044b,caferana,Quiina florida,Ochnaceae,O,13.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,13.7,FALSE,20180830,726267.643107552,9682989.60410976
TAP_A01,64,045a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,12.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,13,FALSE,20180830,726241.76962056,9682978.2872128
TAP_A01,64,045b,breu branco,Protium paniculatum,Burseraceae,O,12.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,13,FALSE,20180830,726270.633888068,9682990.16269284
TAP_A01,64,046a,envira surucucu,Duguetia surinamensis,Annonaceae,O,18.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,18.6,FALSE,20180830,726242.12286608,9682977.3386704
TAP_A01,64,046b,morta,NA,NA,O,29.7,TRUE,3,FALSE,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,NA,TRUE,20180830,726269.666892032,9682987.22908416
TAP_A01,64,047a,envira surucucu,Duguetia surinamensis,Annonaceae,O,20.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,21.3,FALSE,20180830,726241.979346844,9682980.60908172
TAP_A01,64,047b,breu vermelho,Protium hebetatum,Burseraceae,O,20.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,NA,TRUE,20180830,726268.35133406,9682984.1293918
TAP_A01,64,048a,tanibuca,Terminalia amazonia,Combretaceae,O,40.4,FALSE,NA,NA,26.21,38.7,6,3.2,0.9,3.8,20151210,NA,NA,NA,NA,41.7,FALSE,20180830,726246.15944144,9682980.9009872
TAP_A01,64,048b,coracao de negro,Swartzia corrugata,Fabaceae,O,48.4,FALSE,NA,NA,NA,NA,6.5,7.7,5.5,4.6,20151210,NA,NA,NA,NA,50,FALSE,20180830,726269.67373452,9682980.0307756
TAP_A01,64,049a,cucutitiriba,"Pouteria sp,",Sapotaceae,O,17.2,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,18.1,FALSE,20180830,726244.59558472,9682970.6988736
TAP_A01,64,049b,coracao de negro,Chamaecrista xinguensis,Fabaceae,O,31.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,33.7,FALSE,20180830,726273.073257664,9682979.12365432
TAP_A01,64,050a,caferana,Quiina florida,Ochnaceae,O,11.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,12.4,FALSE,20180830,726244.410654312,9682970.62716456
TAP_A01,64,050b,caferana,Quiina florida,Ochnaceae,O,15,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,15.9,FALSE,20180830,726273.10899645,9682977.3836235
TAP_A01,64,051a,abiurana,Pouteria gongrijpii,Sapotaceae,O,16,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,15.9,FALSE,20180830,726248.1844928,9682966.701584
TAP_A01,64,051b,matamata branco,Eschweilera coriacea,Lecythidaceae,O,12.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,12.9,FALSE,20180830,726265.05579904,9682978.2323832
TAP_A01,64,052a,muirapixuna,Chamaecrista scleroxylon,Fabaceae,O,45.2,FALSE,NA,NA,13.55,30.53,5.7,3.5,7,5.5,20151210,NA,NA,NA,NA,46.1,FALSE,20180830,726246.71505784,9682965.0076192
TAP_A01,64,052b,abiu preto,"Pouteria sp,",Sapotaceae,O,47.5,FALSE,NA,NA,15.19,20.96,5,5,4.5,4,20151210,NA,NA,NA,NA,48.7,FALSE,20180830,726266.08715664,9682975.1306412
TAP_A01,64,053a,caferana,Quiina florida,Ochnaceae,O,14.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,14.8,FALSE,20180830,726247.62373572,9682965.3831636
TAP_A01,64,053b,casca seca,Licania canescens,Chrysobalanaceae,O,41.8,FALSE,NA,NA,15.98,31.23,3.8,5,3,6,20151210,NA,NA,NA,NA,41.8,FALSE,20180830,726268.37865252,9682974.4609576
TAP_A01,64,054a,caferana,Quiina florida,Ochnaceae,O,10.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,11.5,FALSE,20180830,726248.8803344,9682964.815832
TAP_A01,64,054b,angelim rajado,Zygia racemosa,Fabaceae,O,22.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,22.9,FALSE,20180830,726269.3913736,9682971.379048
TAP_A01,64,055a,jarana,Lecythis lurida,Lecythidaceae,O,10.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,15,FALSE,20180830,726249.78634992,9682965.1942096
TAP_A01,64,055b,jutai pororoca,Dialium guianense,Fabaceae,O,20.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,21.3,FALSE,20180830,726270.953857552,9682966.62410176
TAP_A01,64,056a,morta,NA,NA,O,49.1,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,NA,TRUE,20180830,726253.745021,9682965.77901
TAP_A01,64,056b,caferana,Quiina florida,Ochnaceae,O,13.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,13.8,FALSE,20180830,726269.9473808,9682963.521264
TAP_A01,64,057a,caferana,Quiina florida,Ochnaceae,O,15.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,16.2,FALSE,20180830,726251.93831468,9682965.0165884
TAP_A01,64,057a,inga,Inga marginata,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,FALSE,20180830,726227.831721,9682976.71321
TAP_A01,64,057b,abiurana,Pouteria gongrijpii,Sapotaceae,O,11.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,12.7,FALSE,20180830,726270.2420544,9682962.635052
TAP_A01,64,058a,caferana,Quiina florida,Ochnaceae,O,12.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,13,FALSE,20180830,726249.576176,9682962.93008
TAP_A01,64,058b,ucuuba terra firme,Virola sebifera,Myristicaceae,O,14.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,15.7,FALSE,20180830,726275.0194283,9682976.219139
TAP_A01,64,059a,cacau,NA,NA,O,11.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,11.8,FALSE,20180830,726249.37665152,9682960.6546176
TAP_A01,64,059b,goiabarana,Marlierea velutina,Myrtaceae,O,13.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,15.4,FALSE,20180830,726276.5969,9682974.4514
TAP_A01,64,060a,caferana,Quiina florida,Ochnaceae,O,10.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,11.4,FALSE,20180830,726252.203159,9682958.61391
TAP_A01,64,060b,goiabarana,Marlierea velutina,Myrtaceae,O,12.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,12.7,FALSE,20180830,726278.70597145,9682963.22684205
TAP_A01,64,061a,pintadinho,Poeppigia procera,Fabaceae,O,17,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,17.5,FALSE,20180830,726254.65778444,9682957.5415772
TAP_A01,64,061b,cacau do mato,Theobroma glaucum,Malvaceae,O,14.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,15,FALSE,20180830,726276.89592896,9682960.7462448
TAP_A01,64,062a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,19.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,20.1,FALSE,20180830,726251.269800584,9682955.54778792
TAP_A01,64,062b,ucuuba terra firme,Virola sebifera,Myristicaceae,O,14.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,15.9,FALSE,20180830,726279.901791587,9682959.43471754
TAP_A01,64,063a,tachi vermelho,Tachigali paniculata,Fabaceae,O,62.8,FALSE,NA,NA,20.85,36.35,8.3,2,11,5.6,20151210,NA,NA,NA,NA,NA,TRUE,20180830,726255.1429088,9682947.844064
TAP_A01,64,063b,morta,NA,NA,O,39.5,TRUE,4,FALSE,NA,19.83,NA,NA,NA,NA,20151210,NA,NA,NA,NA,NA,TRUE,20180830,726277.73202728,9682958.1386064
TAP_A01,64,064a,caferana,Quiina florida,Ochnaceae,O,10.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,11.1,FALSE,20180830,726254.13321376,9682945.0882288
TAP_A01,64,064b,morta,NA,NA,O,26.2,TRUE,3,FALSE,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,NA,TRUE,20180830,726276.8765966,9682957.706398
TAP_A01,64,065a,tauari,Couratari stellata,Lecythidaceae,O,14.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,15.2,FALSE,20180830,726257.03677716,9682945.4533108
TAP_A01,64,065b,abiurana,Pouteria gongrijpii,Sapotaceae,O,11.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,12.4,FALSE,20180830,726279.069784592,9682953.96638496
TAP_A01,64,066a,jatereu,Lecythis idatimon,Lecythidaceae,O,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,10.2,FALSE,20180830,726258.2294792,9682944.953976
TAP_A01,64,066b,muiratinga,Maquira coriacea,Moraceae,O,60.5,FALSE,NA,NA,21.56,32.6,8,3,7,3.6,20151210,NA,NA,NA,NA,63,FALSE,20180830,726281.597738648,9682955.30380824
TAP_A01,64,067b,caferana,Quiina florida,Ochnaceae,O,12.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,13.1,FALSE,20180830,726282.13036548,9682952.3675764
TAP_A01,64,068b,cacau do mato,Theobroma glaucum,Malvaceae,O,16.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,16.6,FALSE,20180830,726282.094623424,9682950.62662312
TAP_A01,64,069b,abiu branco,Pouteria guianensis,Sapotaceae,O,10.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,12.1,FALSE,20180830,726280.156712408,9682950.57645504
TAP_A01,64,070b,tachi preto,Tachigali myrmecophila,Fabaceae,O,12.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151210,NA,NA,NA,NA,13.1,FALSE,20180830,726281.132160448,9682947.53421024
TAP_A01,65,001a,muiratinga,Maquira coriacea,Moraceae,O,24.3,FALSE,NA,NA,16.59,24.94,4.5,3.4,2.8,4,20151211,NA,NA,NA,NA,32.5,FALSE,20180830,727908.11426496,9683087.4220928
TAP_A01,65,001b,caferana,Quiina florida,Ochnaceae,O,11.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151211,NA,NA,NA,NA,25.5,FALSE,20180830,727907.09506528,9683134.4877504
TAP_A01,65,002a,ucuuba,Virola michelii,Myristicaceae,O,32,FALSE,NA,NA,20.33,24.14,3.6,3.5,2,6.2,20151211,NA,NA,NA,NA,NA,TRUE,20180830,727911.2008182,9683088.247706
TAP_A01,65,002b,caferana,Quiina florida,Ochnaceae,O,13.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151211,NA,NA,NA,NA,15,FALSE,20180830,727916.6803788,9683116.570644
TAP_A01,65,003a,morta,NA,NA,O,85,TRUE,1,FALSE,NA,35.7,NA,NA,NA,NA,20151211,NA,NA,NA,NA,NA,TRUE,20180830,727910.8389864,9683089.154812
TAP_A01,65,003b,janita,Brosimum guianense,Moraceae,O,11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151211,NA,NA,NA,NA,12.7,FALSE,20180830,727931.3880296,9683094.690188
TAP_A01,65,004a,morta,NA,NA,O,13,TRUE,1,FALSE,NA,9.75,NA,NA,NA,NA,20151211,NA,NA,NA,NA,NA,TRUE,20180830,727907.75662992,9683088.3245056
TAP_A01,65,004b,caferana,Quiina florida,Ochnaceae,O,11.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151211,NA,NA,NA,NA,13.7,FALSE,20180830,727931.3880296,9683094.690188
TAP_A01,65,005a,caferana,Quiina florida,Ochnaceae,O,15,FALSE,NA,NA,6.91,11.76,1.8,1.3,1.6,1.6,20151211,NA,NA,NA,NA,NA,TRUE,20180830,727905.6604694,9683090.750282
TAP_A01,65,005b,ipe amarelo,Handroanthus serratifolius,Bignoniaceae,O,33.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151211,NA,NA,NA,NA,33.7,FALSE,20180830,727931.7778398,9683093.751794
TAP_A01,65,006a,muiratinga,Maquira coriacea,Moraceae,O,14.1,FALSE,NA,NA,9.31,15.83,2,13,2.6,1.6,20151211,NA,NA,NA,NA,14.7,FALSE,20180830,727907.112886848,9683089.94884864
TAP_A01,65,006b,caferana,Quiina florida,Ochnaceae,O,14.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151211,NA,NA,NA,NA,15,FALSE,20180830,727928.146633144,9683099.75334792
TAP_A01,65,007a,abiurana,Pouteria gongrijpii,Sapotaceae,O,14,FALSE,NA,NA,4.79,16.53,1.8,2.6,3,2.5,20151211,NA,NA,NA,NA,14.6,FALSE,20180830,727912.16463144,9683091.5288192
TAP_A01,65,007b,jutai pororoca,Dialium guianense,Fabaceae,O,45,FALSE,NA,NA,11.08,22.53,3,4,7,2.5,20151211,NA,NA,NA,NA,48.5,FALSE,20180830,727921.72574904,9683098.7811872
TAP_A01,65,008a,macaranduba,Manilkara huberi,Sapotaceae,O,16.5,FALSE,NA,NA,11.78,20.25,3.8,3.6,3,2.2,20151211,NA,NA,NA,NA,17.8,FALSE,20180830,727909.0298274,9683093.690342
TAP_A01,65,008b,canela de velho,Casearia javitensis,Salicaceae,O,15.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151211,NA,NA,NA,NA,15.3,FALSE,20180830,727926.631829152,9683103.40698336
TAP_A01,65,009a,louro preto,Nectandra cuspidata,Lauraceae,O,16.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151211,NA,NA,NA,NA,17.1,FALSE,20180830,727904.94799716,9683092.5519788
TAP_A01,65,009b,muiratinga,Maquira coriacea,Moraceae,O,24,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151211,NA,NA,NA,NA,25.5,FALSE,20180830,727924.968568413,9683105.2318255
TAP_A01,65,010a,cucutitiriba,"Pouteria sp,",Sapotaceae,O,12.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151211,NA,NA,NA,NA,12.7,FALSE,20180830,727904.59176104,9683093.4528272
TAP_A01,65,010b,urucurana,Sloanea guianensis,Elaeocarpaceae,O,35.8,FALSE,NA,NA,8.7,16.67,12,1.2,5.5,4.6,20151211,NA,NA,NA,NA,36.7,FALSE,20180830,727918.056397189,9683105.80584636
TAP_A01,65,011a,cacau,NA,NA,O,12.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151211,NA,NA,NA,NA,13.1,FALSE,20180830,727905.25318464,9683094.6413952
TAP_A01,65,011b,coracao de negro,Swartzia corrugata,Fabaceae,O,36.9,FALSE,NA,NA,17.15,24.51,2,2.5,3,2.1,20151211,NA,NA,NA,NA,36.7,FALSE,20180830,727916.16396378,9683109.6047954
TAP_A01,65,012a,caferana,Quiina florida,Ochnaceae,O,19.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151211,NA,NA,NA,NA,20.1,FALSE,20180830,727901.7985164,9683097.663092
