area;transect;tree;common_name;scientific_name;family_name;WSD;DBH;BA;AGB;area_sampled;BA_AS;AGB_AS;type;canopy;light;dead;d_class;Hcom;Htot;RN;RS;RE;RW;date;UTM_Easting;UTM_Northing;;;
JAM_A02;T06;74;CAUCHO;Castilla ulei;Moraceae;0.82;45;0.159043128;3.052904951;0.45;0.353429174;6.784233223;O;C;2;A;NA;27.8;36.12;3.8;0;3.3;3.5;20111207;499196.0821;8986965.871;;;
JAM_A02;T06;75;INGA;Inga marginata;Fabaceae;0.57;5;0.001963495;0.003809512;0.05;0.039269908;0.076190241;O;S;2;A;NA;2.08;5.22;3;2;4;5;20111207;499208.1985;8986969.192;;;
JAM_A02;T06;76;INHARE;Helicostylis sp.;Moraceae;0.65;34;0.090792028;1.117799012;0.34;0.267035376;3.287644153;O;C;1;A;NA;20.18;29.11;4.5;3;4.8;3.6;20111207;499208.9468;8986968.441;;;
JAM_A02;T06;77;ENVIRA QUIABO;Sterculia pruriens;Malvaceae;0.49;14.9;0.017436625;0.09729357;0.149;0.117024326;0.652976978;O;S;2;A;NA;13.64;17.71;6;9;1.4;1;20111207;499217.1408;8986968.791;;;
JAM_A02;T06;78;FAVA BRANCA;Parkia paraensis;Fabaceae;0.42;10;0.007853982;0.023493175;0.1;0.078539816;0.234931751;O;S;3;A;NA;7.3;11.12;5;1.1;1.1;1;20111207;499236.0107;8986971.464;;;
JAM_A02;T06;79;ARATACIU;Sagotia racemosa;Euphorbiaceae;0.58;5.7;0.002551759;0.00482595;0.057;0.044767695;0.084665782;O;S;3;A;NA;2.35;5.03;0;1.7;1.2;1.1;20111207;499200.7903;8986969.095;;;
JAM_A02;T06;80;ARATACIU;Sagotia racemosa;Euphorbiaceae;0.58;7.2;0.004071504;0.01506883;0.072;0.056548668;0.209289305;O;S;3;A;NA;6.92;9.85;1;1.3;1.2;1.3;20111207;499238.106;8986971.605;;;
JAM_A02;T06;81;BABAÇU;Orbignya phalerata;Arecaceae;NA;25.8;0.052279243;0.13436795;0.258;0.202632726;0.520806007;P;C;1;A;NA;11.19;18.03;3.5;3.8;3.6;3.7;20111207;499241.1241;8986971.407;;;
JAM_A02;T06;82;MORTA;NI;NI;0.45;24.8;0.048305129;0.039550428;0.248;0.194778745;0.159477533;O;NA;NA;D;4;NA;2.85;NA;NA;NA;NA;20111207;499243.9115;8986970.091;;;
JAM_A02;T06;83;TAXI PRETO;Tachigali myrmecophila;Fabaceae;0.48;13.9;0.015174678;0.066185018;0.139;0.109170345;0.47615121;O;S;3;A;NA;10.54;14.14;2.2;1.1;1;1.3;20111207;499244.2172;8986973.219;;;
JAM_A02;T06;84;MORTA;NI;NI;0.6;13.6;0.014526724;0.045837403;0.136;0.10681415;0.337039731;O;NA;NA;D;1;NA;10.43;NA;NA;NA;NA;20111207;499238.7358;8986972.75;;;
JAM_A02;T06;85;MURTA;Strychnos subcordata;Loganiaceae;0.54;10.1;0.008011847;0.03098543;0.101;0.079325215;0.30678644;O;S;3;A;NA;8.05;11.05;0;1;3;2;20111207;499235.8673;8986972.156;;;
JAM_A02;T06;86;BABAÇU;Orbignya phalerata;Arecaceae;NA;26.7;0.05599025;0.143202068;0.267;0.20970131;0.536337334;P;S;2;A;NA;5.85;15.07;2.8;1;0;1.3;20111207;499232.0509;8986972.3;;;
JAM_A02;T06;87;PENTE DE MACACO;Apeiba echinata;Malvaceae;0.28;19.7;0.030480517;0.087178475;0.197;0.154723438;0.44253033;O;S;2;A;NA;12.71;16.01;2.9;2;2.9;0;20111207;499217.9267;8986972.252;;;
JAM_A02;T06;88;MARIA PRETA;Zizyphus itacaiunensis;Rhamnaceae;0.84;14.3;0.016060607;0.134560873;0.143;0.112311937;0.940985129;O;S;2;A;NA;12.17;15.44;1.1;0;1.3;1;20111207;499193.962;8986969.337;;;
JAM_A02;T06;89;LIANA;NA;NA;NA;11.8;0.010935884;0.013791847;0.118;0.092676983;0.116880061;L;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;20111207;499189.7902;8986968.756;;;
JAM_A02;T06;90;ENVIRA BRANCA;Annona exsucca;Annonaceae;0.44;10.4;0.008494867;0.024517356;0.104;0.081681409;0.235743812;O;S;2;A;NA;7.14;10.07;1;7;0;9;20111207;499184.0032;8986968.366;;;
JAM_A02;T06;91;POROROCA;Dialium guianense;Fabaceae;0.89;98;0.754296396;15.26881998;0.98;0.7696902;15.58042855;O;C;2;A;NA;22.65;35.09;4.4;3.2;2.8;8.7;20111207;499178.653;8986972.216;;;
JAM_A02;T06;92;UCUUBA;Virola melinoni;Myristicaceae;0.48;10.4;0.008494867;0.036062778;0.104;0.081681409;0.346757477;O;S;3;A;NA;8.96;13.76;2.1;2;2.2;1.3;20111207;499178.0105;8986968.063;;;
JAM_A02;T06;93;INGA VERMELHO;Inga alba;Fabaceae;0.59;8.1;0.005152997;0.027832338;0.081;0.063617251;0.343609106;O;S;2;A;NA;10.3;14.22;1.5;1.4;2.1;1.7;20111207;499164.3352;8986967.244;;;
JAM_A02;T06;94;CATUABA;Abuta grandifolia;Menispermaceae;0.45;50;0.196349541;2.088449412;0.5;0.392699082;4.176898824;O;C;2;A;NA;21.9;36.47;3.3;5.8;2.7;3;20111207;499149.0886;8986970.728;;;
JAM_A02;T06;95;INHARE;Helicostylis sp.;Moraceae;0.65;27.7;0.060262816;0.665058672;0.277;0.217555291;2.400933832;O;S;3;A;NA;20.85;26.1;0;2;2.3;3;20111207;499137.8389;8986967.967;;;
JAM_A02;T06;96;BREU BRANCO;Protium paniculatum;Burseraceae;0.49;33.4;0.087615878;0.721654226;0.334;0.262322987;2.160641396;O;S;3;A;NA;18.88;25.94;2;3.1;3;2.8;20111207;499123.3217;8986966.189;;;
JAM_A02;T06;97;MATA MATA BRANCO;Eschweilera coriacea;Lecythidaceae;0.85;29.9;0.070215381;1.14673343;0.299;0.234834051;3.835228861;O;C;1;A;NA;23.74;29.58;1.1;1.1;1.2;1.3;20111207;499121.1766;8986966.846;;;
JAM_A02;T06;98;CAUCHO;Castilla ulei;Moraceae;0.82;14.9;0.017436625;0.12976142;0.149;0.117024326;0.870882012;O;S;2;A;NA;10.36;14;1.9;2.3;1;1.1;20111207;499119.2246;8986964.41;;;
JAM_A02;T06;99;CARIPE;Licania octandra;Chrysobalanaceae;0.83;11.1;0.009676891;0.075506022;0.111;0.087179196;0.680234437;O;S;3;A;NA;8.29;14.59;1;2.8;1.7;1.9;20111207;499112.9513;8986963.787;;;
JAM_A02;T06;100;ABIURANA;Pouteria gongrijpii;Sapotaceae;0.8;13.2;0.013684778;0.100765655;0.132;0.103672558;0.763376178;O;S;3;A;NA;9.05;14.21;2.3;1.7;1.1;1.9;20111207;499110.6378;8986963.932;;;
JAM_A02;T06;101;COPAIBA;Copaifera reticulata;Fabaceae;0.61;44.2;0.153438527;2.253596425;0.442;0.347145988;5.098634446;O;C;2;A;NA;21.2;37.31;6.6;7.8;8.4;0;20111207;499080.2066;8986963.489;;;
JAM_A02;T06;102;BREU MESCLA;Dacryodes edilsonii;Burseraceae;0.52;24;0.045238934;0.352524432;0.24;0.188495559;1.468851798;O;S;3;A;NA;14.23;23.27;2.4;1.9;2.3;3.1;20111207;499077.6998;8986961.917;;;
JAM_A02;T06;103;MORTA;NI;NI;0.58;22.1;0.038359632;0.033181546;0.221;0.173572994;0.150142742;O;NA;NA;D;3;NA;2.23;NA;NA;NA;NA;20111207;499058.0442;8986960.595;;;
JAM_A02;T06;104;UCUUBA;Virola melinoni;Myristicaceae;0.48;5.2;0.002123717;0.004298689;0.052;0.040840704;0.082667103;O;S;2;A;NA;2.58;6.56;1.9;1.5;1.6;2.01;20111207;499050.1931;8986959.566;;;
JAM_A02;T06;105;INGA PELUDO;Inga grandis;Fabaceae;0.58;7.6;0.00453646;0.034035126;0.076;0.05969026;0.447830603;O;S;2;A;NA;7.09;20.08;2.5;1.3;1.8;2.4;20111207;499045.4476;8986959.347;;;
JAM_A02;T06;106;CARIPE;Licania octandra;Chrysobalanaceae;0.83;51.6;0.209116973;4.366023031;0.516;0.405265452;8.461284943;O;C;2;A;NA;19.98;39.05;1;8.3;10.8;5.3;20111207;499037.9333;8986958.541;;;
JAM_A02;T06;107;MURTA;Strychnos subcordata;Loganiaceae;0.54;6.5;0.003318307;0.012003457;0.065;0.051050881;0.184668566;O;C;3;A;NA;7.11;10.34;1;1;9;1;20111207;499034.2292;8986958.492;;;
JAM_A02;T06;108;ENVIRA SUCURUBA;Annona exsucca;Annonaceae;0.44;8.5;0.005674502;0.021817434;0.085;0.066758844;0.256675689;O;S;3;A;NA;7.57;13.41;1;0;1;1;20111207;499023.6531;8986957.781;;;
JAM_A02;T06;109;ENVIRA AMARELA;Xylopia sp.;Annonaceae;0.57;6.3;0.003117245;0.015445597;0.063;0.049480084;0.245168202;O;S;2;A;NA;7.57;13.41;1;1.2;1.3;1.6;20111207;499023.5783;8986957.375;;;
JAM_A02;T06;110;BREU MESCLA;Dacryodes edilsonii;Burseraceae;0.52;11;0.009503318;0.008622455;0.11;0.086393798;0.078385957;O;S;2;A;NA;1.63;2.71;0.3;0.4;0.4;0.3;20111207;499022.9672;8986957.534;;;
JAM_A02;T06;111;INHARE;Helicostylis sp.;Moraceae;0.65;13.1;0.013478218;0.100590576;0.131;0.102887159;0.767866991;O;S;2;A;NA;10.34;17.65;1.5;1.8;1.1;3.2;20111207;499021.9819;8986957.267;;;
JAM_A02;T06;112;LIANA;NA;NA;NA;7.5;0.004417865;0.010518649;0.075;0.058904862;0.140248654;L;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;20111207;499017.28;8986957.152;;;
JAM_A02;T06;113;MORTA;NI;NI;0.45;14;0.015393804;0.018363388;0.14;0.109955743;0.131167054;O;NA;NA;D;4;NA;4.51;NA;NA;NA;NA;20111207;499012.2103;8986958.113;;;
JAM_A02;T06;114;INGA BRANCO;Inga thibaudiana;Fabaceae;0.58;33.2;0.086569727;0.835406134;0.332;0.26075219;2.516283536;O;S;2;A;NA;17.95;25.83;5.1;4.8;5.6;3.3;20111207;498999.9505;8986958.692;;;
JAM_A02;T06;115;INHARE;Helicostylis sp.;Moraceae;0.65;14.1;0.015614501;0.115342416;0.141;0.110741141;0.81803132;O;S;2;A;NA;8.68;17.47;3.2;2;1.3;2;20111207;498997.877;8986956.598;;;
JAM_A02;T06;116;PAU BRANCO;Rinorea racemosa;Violaceae;0.68;10.4;0.008494867;0.045135394;0.104;0.081681409;0.433994171;O;S;2;A;NA;4.19;12.02;1.4;1.1;1.8;2.3;20111207;498988.9743;8986956.238;;;
JAM_A02;T06;117;MANDIOQUEIRA;Qualea paraensis;Vochysiaceae;0.69;12;0.011309734;0.049443858;0.12;0.09424778;0.41203215;O;S;3;A;NA;6.45;9.79;1.6;1.2;1;2;20111207;498978.7041;8986955.407;;;
JAM_A02;T06;118;MATAMATA;Eschweilera parviflora;Lecythidaceae;0.89;31;0.075476764;1.068000361;0.31;0.243473431;3.445162456;O;S;3;A;NA;17.43;24.56;2.1;1.3;2;3.1;20111207;498975.0899;8986955.586;;;
JAM_A02;T06;119;SUCUPIRA;Diplotropis sp.;Fabaceae;0.75;15;0.017671459;0.183104526;0.15;0.117809725;1.220696843;O;S;3;A;NA;9.9;21.33;0.7;2.3;2.5;1.6;20111207;498967.1207;8986954.796;;;
JAM_A02;T06;120;CARIPE;Licania octandra;Chrysobalanaceae;0.83;18.7;0.027464588;0.295304857;0.187;0.146869457;1.57917036;O;S;3;A;NA;13.65;20.11;2.4;4.3;2.5;3.3;20111207;498961.1845;8986955.334;;;
JAM_A02;T06;121;MATAMATA;Eschweilera parviflora;Lecythidaceae;0.89;27.4;0.058964553;0.867078479;0.274;0.215199097;3.164519995;O;S;2;A;NA;18.56;25.53;2.5;2.3;2.6;2.4;20111207;498955.9942;8986956.919;;;
JAM_A02;T06;122;IPE;Tabebuia serratifolia;Bignoniaceae;0.92;45.2;0.160459986;4.96289216;0.452;0.35499997;10.97984991;O;E;1;A;NA;26.38;51.87;3.1;2.3;3;2.5;20111207;498952.9841;8986955.131;;;
JAM_A02;T06;123;MATAMATA;Eschweilera parviflora;Lecythidaceae;0.89;10.2;0.008171282;0.07824306;0.102;0.080110613;0.767088826;O;S;2;A;NA;10.9;16.62;1.01;9;8;1.5;20111207;498939.2783;8986952.987;;;
JAM_A02;T06;124;PINTADINHO;Poeppigia sp.;Fabaceae;0.69;33.2;0.086569727;0.958506055;0.332;0.26075219;2.887066431;O;C;2;A;NA;18.29;24.76;3.1;3;3.6;2.8;20111207;498942.7349;8986955.804;;;
JAM_A02;T06;125;ENVIRA;Xylopia sp.;Annonaceae;0.57;35.8;0.10065977;1.075729998;0.358;0.281172542;3.004832396;O;C;2;A;NA;18.87;28.92;2.7;2.2;2.4;2.8;20111207;498939.2993;8986956.395;;;
JAM_A02;T06;126;LIANA;NA;NA;NA;15.4;0.018626503;0.01571496;0.154;0.120951317;0.102045193;L;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;20111207;498923.1613;8986952.9;;;
JAM_A02;T06;127;TAXI BRANCO;Tachigali paniculata;Fabaceae;0.56;62.6;0.307778691;5.185089358;0.626;0.49165925;8.282890347;O;E;1;A;NA;29.54;46.42;4.5;6;5.3;4.3;20111207;498922.6937;8986954.174;;;
JAM_A02;T06;128;UCUUBA;Virola melinoni;Myristicaceae;0.48;6.8;0.003631681;0.008182639;0.068;0.053407075;0.120332925;O;E;3;A;NA;4.76;7.3;0.6;0.9;0.8;1.2;20111207;498918.7958;8986952.131;;;
JAM_A02;T06;129;GUARUBA;Vochysia maxima;Vochysiaceae;0.49;6.5;0.003318307;0.00609213;0.065;0.051050881;0.09372508;O;S;2;A;NA;1.05;5.78;1.3;1.5;1.4;1;20111207;498908.8303;8986951.219;;;
JAM_A02;T06;130;MORTA;NI;NI;0.58;16.7;0.021903969;0.081108862;0.167;0.131161493;0.485681808;O;NA;NA;D;3;NA;13.22;NA;NA;NA;NA;20111207;498903.4247;8986951.188;;;
JAM_A02;T06;131;TACHI;Tachigali myrmecophila;Fabaceae;0.48;57.2;0.256969713;3.138141973;0.572;0.449247749;5.48626219;O;E;1;A;NA;25.71;39.59;5.1;3.6;3.8;3.3;20111207;498901.2919;8986951.758;;;
JAM_A02;T06;132;PAU PREGO;NI;NI;0.62;29.1;0.066508302;0.732630789;0.291;0.228550866;2.517631576;O;S;1;A;NA;18.48;27.42;1.2;1.9;2;1.3;20111207;498893.1178;8986951.056;;;
JAM_A02;T06;133;NI;NI;NI;0.62;28;0.061575216;0.0967009;0.28;0.219911486;0.345360358;O;NA;NA;A;NA;NA;3.91;3;3;2;2.1;20111207;498893.2176;8986951.062;;;
JAM_A02;T06;134;ANGELIM VERMELHO;Dinizia excelsa;Fabaceae;0.94;12.4;0.012076282;0.124430939;0.124;0.097389372;1.003475317;O;S;2;A;NA;12.63;16.93;1.8;1;0;2.2;20111207;498874.1587;8986949.792;;;
JAM_A02;T06;135;JATEREU;Lecythis idatimon;Lecythidaceae;0.82;16.5;0.021382465;0.174308755;0.165;0.129590697;1.056416697;O;C;3;A;NA;7.64;15.38;1.9;2.3;2;2.1;20111207;498886.8664;8986949.971;;;
JAM_A02;T06;136;MORTA;NI;NI;0.45;42.3;0.140530508;0.429158882;0.423;0.332223423;1.014560004;O;NA;NA;D;4;NA;14.24;NA;NA;NA;NA;20111207;498883.8142;8986950.886;;;
JAM_A02;T06;137;PINTADINHO;Poeppigia sp.;Fabaceae;0.69;7.6;0.00453646;0.022225258;0.076;0.05969026;0.292437607;O;C;3;A;NA;7.61;10.96;1.4;1;1;1.1;20111207;498883.8825;8986951.491;;;
JAM_A02;T06;138;UCUUBA;Virola melinoni;Myristicaceae;0.48;8.1;0.005152997;0.02091796;0.081;0.063617251;0.258246416;O;S;3;A;NA;7.21;13.15;1.1;1.4;1.1;1.1;20111207;498881.8653;8986949.865;;;
JAM_A02;T06;139;MORTA;NI;NI;0.45;10.7;0.008992024;0.007202927;0.107;0.084037603;0.067317079;O;NA;NA;D;4;NA;2.77;NA;NA;NA;NA;20111207;498867.1929;8986948.964;;;
JAM_A02;T06;140;CACAU;Theobroma glaucum;Malvaceae;0.53;10.2;0.008171282;0.047893205;0.102;0.080110613;0.469541227;O;S;2;A;NA;12.57;17.07;1.1;1;1.5;1.3;20111207;498853.1299;8986947.901;;;
JAM_A02;T06;141;SUCUPIRA;Diplotropis sp.;Fabaceae;0.75;36.7;0.105784493;1.434035311;0.367;0.288241126;3.907453165;O;C;3;A;NA;22.38;27.91;2;2.8;2.5;1.9;20111207;498850.1985;8986948.422;;;
JAM_A02;T06;142;ABIU CUTITE;Pouteria macrophilla;Sapotaceae;0.74;8.8;0.006082123;0.041499217;0.088;0.069115038;0.471582007;O;S;2;A;NA;9.33;14.29;1.3;1.9;1.9;1.7;20111207;498849.1479;8986947.456;;;
JAM_A02;T06;143;ANANI;Symphonia globulifera;Clusiaceae;0.6;22.8;0.040828138;0.438613484;0.228;0.179070781;1.923743351;O;S;1;A;NA;18.25;27.63;1.4;4.8;3.8;0;20111207;498849.0481;8986949.353;;;
JAM_A02;T06;144;PENTE DE MACACO;Apeiba echinata;Malvaceae;0.28;27.2;0.058106898;0.2609375;0.272;0.2136283;0.959329044;O;S;1;A;NA;18.25;25.14;3.7;2.7;3;1;20111207;498848.9955;8986950.352;;;
JAM_A02;T06;145;INHARE;Helicostylis sp.;Moraceae;0.65;27.2;0.058106898;0.89228075;0.272;0.2136283;3.280443934;O;C;1;A;NA;28.15;36.31;3.8;0.4;3;2.1;20111207;498845.9959;8986948.364;;;
JAM_A02;T06;146;MUIRATINGA;Brosimum rubescens ;Moraceae;0.83;11.8;0.010935884;0.100131394;0.118;0.092676983;0.848571139;O;S;2;A;NA;9.53;17.12;1.1;1.2;1.5;1.3;20111207;498839.8181;8986947.785;;;
JAM_A02;T06;147;UXIRANA;Sacoglottis guianensis;Humiriaceae;0.84;70;0.3848451;8.299886519;0.7;0.549778714;11.85698074;O;C;1;A;NA;16.84;39.62;6.4;5.2;10.5;5.7;20111207;498828.2819;8986946.275;;;
JAM_A02;T06;148;BREU MESCLA;Dacryodes edilsonii;Burseraceae;0.52;24.9;0.048695472;0.397615813;0.249;0.195564143;1.596850655;O;S;2;A;NA;12.2;24.39;2.6;0.7;1.7;2.2;20111207;498824.3682;8986946.436;;;
JAM_A02;T06;149;MANGUEIRA;Mangifera indica;Anacardiaceae;0.64;6.3;0.003117245;0.011434124;0.063;0.049480084;0.181494035;O;S;3;A;NA;5.79;8.84;1;0.9;0.7;1.7;20111207;498811.7131;8986945.259;;;
JAM_A02;T06;150;ABIURANA;Pouteria gongrijpii;Sapotaceae;0.8;28;0.061575216;0.878077401;0.28;0.219911486;3.135990718;O;C;3;A;NA;17.93;27.53;2.3;2.6;2.1;2;20111207;498791.3724;8986945.513;;;
JAM_A02;T06;151;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;14.5;0.016512996;0.146563094;0.145;0.113882734;1.010779958;O;C;3;A;NA;7.49;19.35;2.1;1.7;1.2;2.3;20111207;498790.0013;8986944.928;;;
JAM_A02;T06;152;BREU;Protium heptaphyllum;Burseraceae;0.62;34.4;0.092940877;0.828612422;0.344;0.270176968;2.40875704;O;S;2;A;NA;14.76;22.19;2.7;1.3;1.9;1;20111207;498784.2699;8986945.378;;;
JAM_A02;T06;153;INHARE;Helicostylis sp.;Moraceae;0.65;16.7;0.021903969;0.151514364;0.167;0.131161493;0.907271641;O;S;3;A;NA;10.49;16.36;1.6;1.4;0;2.1;20111207;498781.5803;8986945.112;;;
JAM_A02;T06;154;ENVIRA QUIABO;Sterculia pruriens;Malvaceae;0.49;10.9;0.009331316;0.026845302;0.109;0.0856084;0.246287174;O;S;3;A;NA;7.09;9.13;1;1.8;0;2;20111207;498781.1758;8986943.284;;;
JAM_A02;T06;155;LIANA;NA;NA;NA;9.1;0.006503882;0.011915268;0.091;0.071471233;0.130937012;L;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;20111207;498782.258;8986943.651;;;
JAM_A02;T06;156;CEDRORANA;Cedrelinga cateniformis;Fabaceae;0.5;1.3;0.000132732;0.002460626;0.013;0.010210176;0.189278887;O;E;1;A;NA;32.37;56.78;11;9;8.7;8;20111207;498780.2249;8986946.131;;;
JAM_A02;T06;157;SERINGA;Hevea brasiliensis;Euphorbiaceae;0.49;8.6;0.005808805;0.020630897;0.086;0.067544242;0.239894148;O;S;2;A;NA;6.64;11.14;1.3;0.5;0;1.4;20111207;498777.7717;8986943.276;;;
JAM_A02;T06;158;BURITI;Mauritia flexuosa;Arecaceae;NA;36;0.101787602;0.24944308;0.36;0.282743339;0.692897443;P;C;2;A;NA;20.42;29.14;2.5;2.3;2.2;2.6;20111207;498778.3705;8986943.313;;;
JAM_A02;T06;159;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;19;0.028352874;0.264622107;0.19;0.149225651;1.392747931;O;C;3;A;NA;13.63;20.35;1.6;2.5;2.7;1.7;20111207;498770.5484;8986943.534;;;
JAM_A02;T06;160;ABIURANA;Pouteria gongrijpii;Sapotaceae;0.8;7.9;0.00490167;0.029058182;0.079;0.062046455;0.367825094;O;S;2;A;NA;6.9;11.44;0.6;1;0.9;0.8;20111207;498769.6974;8986942.58;;;
JAM_A02;T06;161;MATAMATA;Eschweilera parviflora;Lecythidaceae;0.89;27.5;0.059395736;0.751998994;0.275;0.215984495;2.734541797;O;S;2;A;NA;13.43;21.98;2.9;1.9;3.1;2;20111207;498749.9083;8986941.866;;;
JAM_A02;T06;162;LIANA;NA;NA;NA;22.2;0.038707563;0.018356396;0.222;0.174358392;0.082686468;L;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;20111207;498746.0314;8986941.328;;;
JAM_A02;T06;163;MORTA;NI;NI;0.6;70;0.3848451;2.702869201;0.7;0.549778714;3.861241715;O;NA;NA;D;1;NA;27.74;NA;NA;NA;NA;20111207;498745.7371;8986945.017;;;
JAM_A02;T06;164;LOURO;Ocotea sp.;Lauraceae;0.5;45.8;0.16474826;1.735136968;0.458;0.359712359;3.788508665;O;C;2;A;NA;20.68;32.47;2.1;2;4.7;0;20111207;498745.6216;8986945.31;;;
