Area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,D.class,Hcom,Htot,RN,RS,RE,RW,date,UTM.Easting,UTM.Northing
TAC_A01,7,34,CACAU,Theobroma glaucum,Malvaceae,10.4,O,FALSE,NA,1.26,4.42,2,3.7,3.3,3.5,20141003,797469.2524,9728517.181
TAC_A01,7,35,CACAU,Theobroma glaucum,Malvaceae,15.3,O,FALSE,NA,2.05,6.67,4.6,3.3,2.8,5.1,20141003,797465.2997,9728520.097
TAC_A01,7,36,CACAU,Theobroma glaucum,Malvaceae,5.4,O,FALSE,NA,1.43,4.29,0.3,2,0.7,2,20141003,797463.264,9728525.244
TAC_A01,7,37,CACAU,Theobroma glaucum,Malvaceae,12.6,O,FALSE,NA,0.63,1.73,2.5,2.8,3,2.6,20141003,797463.3307,9728525.316
TAC_A01,7,38,CACAU,Theobroma glaucum,Malvaceae,6.4,O,FALSE,NA,1.65,3.67,1.6,2,2.1,1.8,20141003,797466.9681,9728522.544
TAC_A01,7,39,CACAU,Theobroma glaucum,Malvaceae,10.8,O,FALSE,NA,3.11,5.64,3.3,2.2,2.2,2,20141003,797467.0347,9728522.618
TAC_A01,7,40,CACAU,Theobroma glaucum,Malvaceae,12.6,O,FALSE,NA,3.59,8.89,2.3,2.6,3.2,2.7,20141003,797471.2485,9728519.424
TAC_A01,7,41,IPE ROSA,Tabebuia roseo-alba,Bignoniaceae,24.1,O,FALSE,NA,6.96,13.38,3.2,5.2,3,3.8,20141003,797483.3486,9728510.605
TAC_A01,7,42,CACAU,Theobroma glaucum,Malvaceae,15.5,O,FALSE,NA,1.66,2.39,0.5,0.4,0,1.2,20141003,797487.8759,9728507.305
TAC_A01,7,43,CACAU,Theobroma glaucum,Malvaceae,8.5,O,FALSE,NA,1.89,3.82,2.1,1.6,1.8,1.4,20141003,797488.6051,9728508.182
TAC_A01,7,44,CACAU,Theobroma glaucum,Malvaceae,8.2,O,FALSE,NA,2.87,4.57,2.7,2.8,2.3,2.2,20141003,797489.8647,9728509.698
TAC_A01,7,45,CACAU,Theobroma glaucum,Malvaceae,7.7,O,FALSE,NA,1.69,3.2,2.5,3,2.7,2,20141003,797485.504,9728512.839
TAC_A01,7,46,CACAU,Theobroma glaucum,Malvaceae,13.1,O,FALSE,NA,3.01,6.05,3.6,2.4,2.5,3.9,20141003,797485.6367,9728512.996
TAC_A01,7,47,MOLONGO,Ambelania acida,Apocynaceae,31,O,FALSE,NA,13.74,28.93,3,3,1.2,4,20141003,797483.0356,9728514.616
TAC_A01,7,48,CACAU,Theobroma glaucum,Malvaceae,8.6,O,FALSE,NA,1.61,3.59,2.3,2,4,3.1,20141003,797482.3774,9728515.09
TAC_A01,7,49,ANDIROBA,Carapa guianensis,Meliaceae,45.7,O,FALSE,NA,11.25,24.51,7,5.2,8.7,4.1,20141003,797476.8266,9728518.097
TAC_A01,7,50,PALITEIRA,Clitoria fairchildiana,Fabaceae,9,O,FALSE,NA,6.95,11.39,1,1.3,5,0.8,20141003,797470.0433,9728525.188
TAC_A01,7,51,PALITEIRA,Clitoria fairchildiana,Fabaceae,35,O,FALSE,NA,6.54,20.1,6.7,2.5,5.7,4.7,20141003,797469.2128,9728524.571
TAC_A01,7,52,CACAU,Theobroma glaucum,Malvaceae,18.5,O,FALSE,NA,1.37,3.94,2.6,1.7,2.3,3,20141003,797465.2635,9728527.415
TAC_A01,7,53,CACAU,Theobroma glaucum,Malvaceae,6.8,O,FALSE,NA,1.3,2.6,2.4,3.4,1.4,1.1,20141003,797467.3962,9728529.731
TAC_A01,7,54,CACAU,Theobroma glaucum,Malvaceae,15.4,O,FALSE,NA,2.05,6.46,3,2.4,2.3,2.2,20141003,797475.4872,9728523.735
TAC_A01,7,55,CACAU,Theobroma glaucum,Malvaceae,6.5,O,FALSE,NA,1.74,3.34,2.5,1.1,0,3,20141003,797475.4872,9728523.735
TAC_A01,7,56,CACAU,Theobroma glaucum,Malvaceae,13.8,O,FALSE,NA,1.74,4.29,0.7,4,5.8,1.1,20141003,797483.7116,9728517.884
TAC_A01,7,57,CACAU,Theobroma glaucum,Malvaceae,6,O,FALSE,NA,1.69,1.95,0.8,0.6,0,2,20141003,797483.778,9728517.962
TAC_A01,7,58,CACAU,Theobroma glaucum,Malvaceae,9.6,O,FALSE,NA,2.14,4.64,2.6,1.4,3,0.7,20141003,797487.8237,9728514.959
TAC_A01,7,59,ANDIROBA,Carapa guianensis,Meliaceae,47.8,O,FALSE,NA,1.81,7.19,3.4,1.7,4,2.1,20141003,797489.973,9728515.95
TAC_A01,7,60,CACAU,Theobroma glaucum,Malvaceae,14.4,O,FALSE,NA,1.98,2.98,0,2.3,0.2,1.5,20141003,797491.8536,9728512.092
TAC_A01,7,61,CACAU,Theobroma glaucum,Malvaceae,7.5,O,FALSE,NA,NA,1.2,NA,NA,NA,NA,20141003,797491.8536,9728512.092
TAC_A01,7,62,CACAU,Theobroma glaucum,Malvaceae,10.4,O,TRUE,3,0.54,2.14,0.8,2.3,2.2,0.7,20141003,797493.7603,9728514.544
TAC_A01,7,63,CACAU,Theobroma glaucum,Malvaceae,6.7,O,FALSE,NA,1.11,2.95,6.5,3.8,4.2,6.2,20141003,797493.6781,9728514.601
TAC_A01,7,64,CACAU,Theobroma glaucum,Malvaceae,7.8,O,FALSE,NA,2.58,5.11,1.3,3.4,1.1,1.7,20141003,797489.8143,9728517.316
TAC_A01,7,65,CACAU,Theobroma glaucum,Malvaceae,10.1,O,FALSE,NA,2.42,6.23,4,2.8,2.2,2.6,20141003,797481.5936,9728523.093
TAC_A01,7,66,CACAU,Theobroma glaucum,Malvaceae,9,O,FALSE,NA,2.05,3.53,3.9,1.5,0,3.3,20141003,797472.3624,9728528.496
TAC_A01,7,67,MOLONGO,Ambelania acida,Apocynaceae,52.4,O,FALSE,NA,12.55,23.34,9.4,7.3,5.6,5,20141003,797470.9066,9728530.602
TAC_A01,7,68,CACAU,Theobroma glaucum,Malvaceae,20.1,O,FALSE,NA,2.06,7.39,4.4,4.4,4,4.7,20141003,797469.2624,9728531.757
TAC_A01,8,1,AÇAI,Euterpe oleracea,Arecaceae,11.2,P,FALSE,NA,9.51,14.26,1.5,1.7,1.6,1.7,20141003,798627.8847,9727487.854
TAC_A01,8,2,AÇAI,Euterpe oleracea,Arecaceae,7,P,FALSE,NA,4.23,9.63,1.7,1.8,1.7,1.9,20141003,798626.0837,9727489.564
TAC_A01,8,3,AÇAI,Euterpe oleracea,Arecaceae,10.3,P,FALSE,NA,9.37,12.79,1.8,1.5,1.8,1,20141003,798625.8586,9727489.778
TAC_A01,8,4,CASTANHA DO PARA,Bertholletia excelsa,Lecythidaceae,55.5,O,FALSE,NA,6.21,17.88,6,5.7,7,5.7,20141003,798624.1327,9727491.417
TAC_A01,8,5,AÇAI,Euterpe oleracea,Arecaceae,8.6,P,FALSE,NA,7.76,11.51,1.6,1.1,1.7,1.2,20141003,798622.1065,9727493.34
TAC_A01,8,6,AÇAI,Euterpe oleracea,Arecaceae,10.6,P,FALSE,NA,8.08,13.79,1.3,1.3,1.4,1.4,20141003,798618.2838,9727496.826
TAC_A01,8,7,MORTA,NA,NA,9.7,O,TRUE,1,NA,8.04,NA,NA,NA,NA,20141003,798616.5535,9727498.613
TAC_A01,8,8,MORTA,NA,NA,8.6,O,TRUE,1,NA,8.49,NA,NA,NA,NA,20141003,798616.4785,9727498.685
TAC_A01,8,9,AÇAI,Euterpe oleracea,Arecaceae,9.7,P,FALSE,NA,9.27,12.85,1.4,1.3,1.6,0.7,20141003,798614.3773,9727500.68
TAC_A01,8,10,CASTANHA DO PARA,Bertholletia excelsa,Lecythidaceae,53,O,FALSE,NA,8.96,22.32,7,4.6,7.2,6,20141003,798612.7264,9727502.247
TAC_A01,8,11,AÇAI,Euterpe oleracea,Arecaceae,10.4,P,FALSE,NA,8.34,11.63,2.8,1,2.6,2,20141003,798609.1244,9727505.668
TAC_A01,8,12,CACAU,Theobroma glaucum,Malvaceae,5.7,O,FALSE,NA,1.45,3.34,1.4,2.6,1,1.9,20141003,798610.8024,9727507.508
TAC_A01,8,13,CUPUAÇU,Theobroma grandiflorum,Malvaceae,13.7,O,FALSE,NA,0.27,3.38,1.4,2.6,2.2,1,20141003,798612.4567,9727505.943
TAC_A01,8,14,CACAU,Theobroma glaucum,Malvaceae,11,O,FALSE,NA,2.47,4.73,2.7,2.2,2.5,2.3,20141003,798614.4119,9727504.093
TAC_A01,8,15,MORTA,NA,NA,11.1,O,TRUE,3,NA,1.8,NA,NA,NA,NA,20141003,798616.1414,9727502.456
TAC_A01,8,16,CACAU,Theobroma glaucum,Malvaceae,8.9,O,FALSE,NA,1.26,3.35,2.3,2.2,2.5,2.4,20141003,798618.1718,9727500.535
TAC_A01,8,17,CUPUAÇU,Theobroma grandiflorum,Malvaceae,14.1,O,FALSE,NA,0.5,5.37,1.7,2.4,2.6,2.6,20141003,798620.2021,9727498.614
TAC_A01,8,18,CACAU,Theobroma glaucum,Malvaceae,6.8,O,FALSE,NA,1.54,3.75,1.6,1.8,2.2,1.6,20141003,798621.7813,9727497.12
TAC_A01,8,19,CUPUAÇU,Theobroma grandiflorum,Malvaceae,11.4,O,FALSE,NA,1.98,5.91,2.2,2.6,3,2.5,20141003,798623.9579,9727495.205
TAC_A01,8,20,CACAU,Theobroma glaucum,Malvaceae,7,O,FALSE,NA,4.21,6.09,1.2,1.7,1.4,2.3,20141003,798625.6164,9727493.491
TAC_A01,8,21,CACAU,Theobroma glaucum,Malvaceae,9.1,O,FALSE,NA,1.14,4.71,2.2,2.7,2,2,20141003,798629.2259,9727490.076
TAC_A01,8,22,CUPUAÇU,Theobroma grandiflorum,Malvaceae,10.2,O,FALSE,NA,1.7,4.89,1.7,2,2.7,1.1,20141003,798631.4066,9727488.013
TAC_A01,8,23,CACAU,Theobroma glaucum,Malvaceae,8.2,O,FALSE,NA,1.92,5.07,2,1.5,1.8,1.8,20141003,798633.2866,9727486.234
TAC_A01,8,24,AÇAI,Euterpe oleracea,Arecaceae,11.2,P,FALSE,NA,10.84,14.75,1.7,1,1.8,1.4,20141003,798635.0832,9727488.184
TAC_A01,8,25,AÇAI,Euterpe oleracea,Arecaceae,9.6,P,FALSE,NA,5.56,9.95,2.2,2.3,2.3,2,20141003,798633.1992,9727489.96
TAC_A01,8,26,AÇAI,Euterpe oleracea,Arecaceae,6.8,P,FALSE,NA,1.36,5.8,1.8,1.6,1.5,1.6,20141003,798633.2746,9727489.889
TAC_A01,8,27,AÇAI,Euterpe oleracea,Arecaceae,10.2,P,FALSE,NA,8.37,12.01,1.2,1.4,1.3,1.4,20141003,798633.1238,9727490.031
TAC_A01,8,28,AÇAI,Euterpe oleracea,Arecaceae,11.8,P,FALSE,NA,9.02,13.01,1.4,1.2,1.4,1.6,20141003,798631.3905,9727491.665
TAC_A01,8,29,AÇAI,Euterpe oleracea,Arecaceae,9.3,P,FALSE,NA,7.34,12.11,1,0.6,1.2,0.7,20141003,798631.2398,9727491.807
TAC_A01,8,30,CACAU,Theobroma glaucum,Malvaceae,11.2,O,FALSE,NA,1.84,6.41,2.3,3,3.8,1.3,20141003,798629.5065,9727493.441
TAC_A01,8,31,AÇAI,Euterpe oleracea,Arecaceae,7.8,P,FALSE,NA,1.49,5.12,1.8,2.3,2.6,2,20141003,798627.6225,9727495.217
TAC_A01,8,32,AÇAI,Euterpe oleracea,Arecaceae,10.2,P,FALSE,NA,9.25,13.26,1.3,1.2,1.7,0.7,20141003,798625.6631,9727497.064
TAC_A01,8,33,AÇAI,Euterpe oleracea,Arecaceae,12.9,P,FALSE,NA,9.78,15.01,1.7,1.6,1.7,1.6,20141003,798621.7443,9727500.758
TAC_A01,8,34,AÇAI,Euterpe oleracea,Arecaceae,10.3,P,FALSE,NA,10.2,13.23,1.3,1,1.5,1,20141003,798619.9356,9727502.463
TAC_A01,8,35,AÇAI,Euterpe oleracea,Arecaceae,8.4,P,FALSE,NA,8.58,13.02,1.3,1.2,1.4,1.3,20141003,798619.8602,9727502.534
TAC_A01,8,36,AÇAI,Euterpe oleracea,Arecaceae,11.8,P,FALSE,NA,10.89,13.47,1,1.3,1.4,1,20141003,798617.8255,9727504.452
TAC_A01,8,37,AÇAI,Euterpe oleracea,Arecaceae,9.5,P,FALSE,NA,7.13,10.65,1.3,1.2,1.8,0.8,20141003,798616.0168,9727506.158
TAC_A01,8,38,AÇAI,Euterpe oleracea,Arecaceae,8.9,P,FALSE,NA,6.08,8.17,1.6,1.7,1.7,1.3,20141003,798615.9415,9727506.229
TAC_A01,8,39,AÇAI,Euterpe oleracea,Arecaceae,13,P,FALSE,NA,8.44,12.42,1.5,0.8,1.7,0.4,20141003,798612.5502,9727509.426
TAC_A01,8,40,CACAU,Theobroma glaucum,Malvaceae,10.3,O,FALSE,NA,2.99,7.06,2.2,2,3,2.6,20141003,798614.2981,9727511.343
TAC_A01,8,41,CACAU,Theobroma glaucum,Malvaceae,11.5,O,FALSE,NA,0.48,5.85,2.7,3.2,2.5,2.3,20141003,798615.6575,9727510.066
TAC_A01,8,42,CACAU,Theobroma glaucum,Malvaceae,7,O,FALSE,NA,1.33,3.56,1.2,1.7,1.7,1.4,20141003,798617.9232,9727507.938
TAC_A01,8,43,CUPUAÇU,Theobroma grandiflorum,Malvaceae,15.1,O,FALSE,NA,1.37,4.59,1.8,2.8,2.4,2,20141003,798619.6603,9727506.306
TAC_A01,8,44,CACAU,Theobroma glaucum,Malvaceae,9.2,O,FALSE,NA,1.99,4.41,2,2.2,2.3,2.6,20141003,798621.6995,9727504.391
TAC_A01,8,45,CUPUAÇU,Theobroma grandiflorum,Malvaceae,17,O,FALSE,NA,2.37,6.46,1.7,3,3,2.4,20141003,798623.5876,9727502.618
TAC_A01,8,46,CACAU,Theobroma glaucum,Malvaceae,5.8,O,FALSE,NA,0.88,3.71,0.7,1.6,1.7,1.5,20141003,798625.2491,9727501.057
TAC_A01,8,47,CACAU,Theobroma glaucum,Malvaceae,9.4,O,FALSE,NA,1.93,5.5,2,2.5,1.8,3,20141003,798627.4393,9727499
TAC_A01,8,48,CACAU,Theobroma glaucum,Malvaceae,6.7,O,FALSE,NA,2.45,4.47,0.8,2.2,2.6,1.8,20141003,798629.1009,9727497.439
TAC_A01,8,49,CACAU,Theobroma glaucum,Malvaceae,9.6,O,FALSE,NA,1.34,4.58,1,2.7,3,2.2,20141003,798632.8771,9727493.893
TAC_A01,8,50,CACAU,Theobroma glaucum,Malvaceae,8.5,O,FALSE,NA,3.75,6.24,2.7,1.8,2.4,2.9,20141003,798636.8799,9727490.133
TAC_A01,8,51,AÇAI,Euterpe oleracea,Arecaceae,10.5,P,FALSE,NA,6.92,11.58,1.7,1.7,1.6,1.6,20141003,798638.6766,9727492.083
TAC_A01,8,52,AÇAI,Euterpe oleracea,Arecaceae,11.9,P,FALSE,NA,8.34,12.44,1.8,1.7,1.8,1.8,20141003,798638.6009,9727492.154
TAC_A01,8,53,AÇAI,Euterpe oleracea,Arecaceae,9,P,FALSE,NA,5.87,8.95,2,1.9,1.8,1.3,20141003,798638.5252,9727492.224
TAC_A01,8,54,AÇAI,Euterpe oleracea,Arecaceae,12.8,P,FALSE,NA,9.45,13.83,1.6,1.5,1.6,1.2,20141003,798636.7087,9727493.924
TAC_A01,8,55,AÇAI,Euterpe oleracea,Arecaceae,11.1,P,FALSE,NA,12.95,13.39,1.8,1.9,2,1.8,20141003,798634.6651,9727495.837
TAC_A01,8,56,CACAU,Theobroma glaucum,Malvaceae,9.7,O,FALSE,NA,1.5,5.8,2.2,1.7,2.6,1.7,20141003,798634.211,9727496.262
TAC_A01,8,57,AÇAI,Euterpe oleracea,Arecaceae,10.2,P,FALSE,NA,8.05,11.86,1.2,1,1.1,1.2,20141003,798630.9564,9727499.307
TAC_A01,8,58,AÇAI,Euterpe oleracea,Arecaceae,8.6,P,FALSE,NA,5.18,7.98,2.4,2,0.5,2,20141003,798630.8807,9727499.378
TAC_A01,8,59,CACAU,Theobroma glaucum,Malvaceae,9,O,FALSE,NA,2.53,4.69,2.4,2,0.6,1.2,20141003,798628.9885,9727501.149
TAC_A01,8,60,CACAU,Theobroma glaucum,Malvaceae,8.5,O,FALSE,NA,3.47,6.3,2,2.4,1.6,1.2,20141003,798625.3555,9727504.548
TAC_A01,8,61,AÇAI,Euterpe oleracea,Arecaceae,10.1,P,FALSE,NA,9.51,13.01,1.3,1,1.4,1.3,20141003,798622.9335,9727506.815
TAC_A01,8,62,AÇAI,Euterpe oleracea,Arecaceae,11.2,P,FALSE,NA,9.39,13.28,1.2,1.1,1.2,1.3,20141003,798623.0092,9727506.744
TAC_A01,8,63,AÇAI,Euterpe oleracea,Arecaceae,10,P,FALSE,NA,7.39,10.1,1.3,2,1.8,1.5,20141003,798623.0849,9727506.673
TAC_A01,8,64,CACAU,Theobroma glaucum,Malvaceae,9.3,O,FALSE,NA,2.42,6.33,1.8,2.8,2,1.7,20141003,798621.4954,9727508.16
TAC_A01,8,65,CACAU,Theobroma glaucum,Malvaceae,7.3,O,FALSE,NA,1.98,4.66,2.2,2.6,2.6,1.8,20141003,798617.7867,9727511.631
TAC_A01,8,66,MORTA,NA,NA,14,O,TRUE,1,NA,3.16,NA,NA,NA,NA,20141003,798616.0459,9727513.26
TAC_A01,8,67,CACAU,Theobroma glaucum,Malvaceae,9.1,O,FALSE,NA,1.79,4.23,2,3,2.2,0.7,20141003,798618.0972,9727514.894
TAC_A01,8,68,CUPUAÇU,Theobroma grandiflorum,Malvaceae,18.2,O,FALSE,NA,1.96,6.38,3,2.5,2.4,3,20141003,798619.4625,9727513.621
TAC_A01,8,69,CACAU,Theobroma glaucum,Malvaceae,11.9,O,FALSE,NA,2.7,7.07,2.2,1.6,3.3,3.2,20141003,798621.6622,9727511.571
TAC_A01,8,70,CUPUAÇU,Theobroma grandiflorum,Malvaceae,13.2,O,FALSE,NA,1.97,6.46,2,2.3,2.3,2.2,20141003,798623.3309,9727510.015
TAC_A01,8,71,CACAU,Theobroma glaucum,Malvaceae,9.1,O,FALSE,NA,1.13,3.11,1.4,2,2.2,1.7,20141003,798625.3789,9727508.105
TAC_A01,8,72,CUPUAÇU,Theobroma grandiflorum,Malvaceae,14.3,O,FALSE,NA,1.62,5.46,2,3,1.4,1.8,20141003,798627.1235,9727506.479
TAC_A01,8,73,CACAU,Theobroma glaucum,Malvaceae,6.9,O,FALSE,NA,1.98,4.53,1.8,1.4,2.2,2.8,20141003,798628.9439,9727504.782
TAC_A01,8,74,CUPUAÇU,Theobroma grandiflorum,Malvaceae,18.3,O,FALSE,NA,2.64,6.57,4,3,3.8,3.2,20141003,798630.7643,9727503.084
TAC_A01,8,75,CACAU,Theobroma glaucum,Malvaceae,7.2,O,FALSE,NA,1.4,3.89,0.3,1,2,2,20141003,798632.6606,9727501.316
TAC_A01,8,76,CUPUAÇU,Theobroma grandiflorum,Malvaceae,11,O,FALSE,NA,1.62,2.72,0.7,2,1.6,1.8,20141003,798634.481,9727499.619
TAC_A01,8,77,CACAU,Theobroma glaucum,Malvaceae,7,O,FALSE,NA,1.41,3.11,1.6,2.2,1.8,0.8,20141003,798636.4532,9727497.781
TAC_A01,8,78,CUPUAÇU,Theobroma grandiflorum,Malvaceae,16.3,O,FALSE,NA,1.97,5.38,1.7,4.4,3.5,3,20141003,798638.577,9727495.8
TAC_A01,8,79,CACAU,Theobroma glaucum,Malvaceae,8.7,O,FALSE,NA,2.22,4.6,2.4,2.4,1.5,2.5,20141003,798640.4733,9727494.032
TAC_A01,8,80,CACAU,Theobroma glaucum,Malvaceae,6,O,FALSE,NA,1.21,2.76,1,1.8,1.6,1.2,20141003,798642.27,9727495.982
TAC_A01,8,81,AÇAI,Euterpe oleracea,Arecaceae,9.2,P,FALSE,NA,6.19,10.29,2.2,2.3,2.4,2,20141003,798638.3172,9727499.654
TAC_A01,8,82,AÇAI,Euterpe oleracea,Arecaceae,8.2,P,FALSE,NA,2.5,6.88,2.2,1,2,1.7,20141003,798638.2412,9727499.724
TAC_A01,8,83,AÇAI,Euterpe oleracea,Arecaceae,10.7,P,FALSE,NA,8.05,12.97,1.1,1.2,1.4,1.3,20141003,798638.1652,9727499.795
TAC_A01,8,84,AÇAI,Euterpe oleracea,Arecaceae,11.1,P,FALSE,NA,8.31,13.19,1,1.5,1.6,1.7,20141003,798636.2648,9727501.56
TAC_A01,8,85,AÇAI,Euterpe oleracea,Arecaceae,12.8,P,FALSE,NA,11.31,16,1.3,1.6,1,1.7,20141003,798634.5925,9727503.114
TAC_A01,8,86,CACAU,Theobroma glaucum,Malvaceae,9,O,FALSE,NA,2.75,6.44,2.7,1.6,3,1.3,20141003,798630.7158,9727506.715
TAC_A01,8,87,AÇAI,Euterpe oleracea,Arecaceae,10.3,P,FALSE,NA,7.78,12.41,1.4,2.3,2,2,20141003,798629.1089,9727508.493
TAC_A01,8,88,AÇAI,Euterpe oleracea,Arecaceae,10.2,P,FALSE,NA,8.36,12.77,1.8,1.8,2.1,2,20141003,798629.1036,9727508.641
TAC_A01,8,89,AÇAI,Euterpe oleracea,Arecaceae,10,P,FALSE,NA,8.55,12.64,1.8,1.7,1.5,1.6,20141003,798629.0275,9727508.712
TAC_A01,8,90,AÇAI,Euterpe oleracea,Arecaceae,12.9,P,FALSE,NA,8.56,12.12,1.6,2.3,2,2.2,20141003,798625.2258,9727512.242
TAC_A01,8,91,AÇAI,Euterpe oleracea,Arecaceae,9.4,P,FALSE,NA,3.66,8.95,2.1,2,2.2,2,20141003,798625.0737,9727512.383
TAC_A01,8,92,AÇAI,Euterpe oleracea,Arecaceae,10.9,P,FALSE,NA,6.67,10.4,2.2,1,2,1.8,20141003,798624.9273,9727512.376
TAC_A01,8,93,AÇAI,Euterpe oleracea,Arecaceae,10.9,P,FALSE,NA,9.19,11.13,2.3,2,0.6,2,20141003,798623.1143,9727513.776
TAC_A01,8,94,AÇAI,Euterpe oleracea,Arecaceae,12.3,P,FALSE,NA,9.22,12.42,2.4,1,2,2.2,20141003,798621.0619,9727515.682
TAC_A01,8,95,CACAU,Theobroma glaucum,Malvaceae,7.8,O,FALSE,NA,1.69,4.66,3.5,2,2.2,0.5,20141003,798619.7696,9727516.883
TAC_A01,8,96,CACAU,Theobroma glaucum,Malvaceae,9.5,O,FALSE,NA,1.32,3.94,3.3,3,3.5,2.1,20141003,798621.3656,9727518.941
TAC_A01,8,97,CACAU,Theobroma glaucum,Malvaceae,9.3,O,FALSE,NA,1.62,5.25,2.3,1.3,2,2.6,20141003,798624.5651,9727515.98
TAC_A01,8,98,CUPUAÇU,Theobroma grandiflorum,Malvaceae,18.6,O,FALSE,NA,1.66,4.86,2.4,3.6,3,3.6,20141003,798626.7743,9727513.936
TAC_A01,8,99,CACAU,Theobroma glaucum,Malvaceae,8.9,O,FALSE,NA,1.97,2.97,2.5,1.9,2.4,3.2,20141003,798628.7549,9727512.103
TAC_A01,8,100,MORTA,NA,NA,15.9,O,TRUE,3,NA,1.97,NA,NA,NA,NA,20141003,798630.7355,9727510.27
TAC_A01,8,101,CACAU,Theobroma glaucum,Malvaceae,8.7,O,FALSE,NA,1.41,2.98,2.8,1.1,2.8,1.8,20141003,798632.7162,9727508.437
TAC_A01,8,102,CUPUAÇU,Theobroma grandiflorum,Malvaceae,14.7,O,FALSE,NA,1.26,3.31,2.5,3.5,3.6,3,20141003,798634.5444,9727506.744
TAC_A01,8,103,CACAU,Theobroma glaucum,Malvaceae,7.8,O,FALSE,NA,1.24,2.84,1.3,2.8,2.7,1.7,20141003,798636.3727,9727505.052
TAC_A01,8,104,CUPUAÇU,Theobroma grandiflorum,Malvaceae,8.5,O,FALSE,NA,1.24,3.09,1,1.9,1.8,2.3,20141003,798638.4295,9727503.149
TAC_A01,8,105,CACAU,Theobroma glaucum,Malvaceae,6.6,O,FALSE,NA,1.07,3.57,1.4,1.2,2.9,2,20141003,798640.1816,9727501.527
TAC_A01,8,106,CUPUAÇU,Theobroma grandiflorum,Malvaceae,14.6,O,FALSE,NA,1.77,5.77,3.7,4.5,2.8,2,20141003,798642.2384,9727499.624
TAC_A01,8,107,CACAU,Theobroma glaucum,Malvaceae,7.9,O,FALSE,NA,1.8,4.23,0.7,2.4,2.5,2.4,20141003,798644.0667,9727497.932
TAC_A01,8,108,CACAU,Theobroma glaucum,Malvaceae,9.3,O,FALSE,NA,1.89,5.57,3.5,2.3,3.3,2,20141003,798645.8634,9727499.881
TAC_A01,8,109,CACAU,Theobroma glaucum,Malvaceae,8.7,O,FALSE,NA,2.48,4.01,1.1,2.3,1.9,1.6,20141003,798641.8173,9727503.612
TAC_A01,8,110,CASTANHA DO PARA,Bertholletia excelsa,Lecythidaceae,58.9,O,FALSE,NA,9.22,21.73,5.4,5.6,4.3,5,20141003,798637.9239,9727507.202
TAC_A01,8,111,CACAU,Theobroma glaucum,Malvaceae,6.7,O,FALSE,NA,1.5,5,1.4,1.3,2.3,2.2,20141003,798632.1983,9727512.482
TAC_A01,8,112,CACAU,Theobroma glaucum,Malvaceae,5.9,O,FALSE,NA,0.68,2.14,1.9,0.9,1.3,1.6,20141003,798630.3661,9727514.171
TAC_A01,8,113,CASTANHA DO PARA,Bertholletia excelsa,Lecythidaceae,48,O,FALSE,NA,8.25,19.71,5.9,6.9,5.8,5.9,20141003,798626.3963,9727517.832
TAC_A01,8,114,AÇAI,Euterpe oleracea,Arecaceae,12.2,P,FALSE,NA,8.37,12.85,2.3,0.5,1.3,0.8,20141003,798624.5641,9727519.521
TAC_A01,8,115,CACAU,Theobroma glaucum,Malvaceae,9.6,O,FALSE,NA,1.35,3.12,1.4,1.8,3.2,2.4,20141003,798624.7852,9727522.846
TAC_A01,8,116,MORTA,NA,NA,16.6,O,TRUE,1,NA,2.44,NA,NA,NA,NA,20141003,798626.3152,9727521.441
TAC_A01,8,117,CUPUAÇU,Theobroma grandiflorum,Malvaceae,15.3,O,FALSE,NA,1.22,4.41,3.7,3.4,2.3,3.6,20141003,798630.4465,9727517.645
TAC_A01,8,118,CACAU,Theobroma glaucum,Malvaceae,5.6,O,FALSE,NA,1.44,4.28,1.3,2.5,1.3,1.2,20141003,798632.2061,9727516.029
TAC_A01,8,119,CUPUAÇU,Theobroma grandiflorum,Malvaceae,15.6,O,FALSE,NA,2.04,7.25,2.7,2.7,2.4,1.8,20141003,798634.0422,9727514.342
TAC_A01,8,120,CACAU,Theobroma glaucum,Malvaceae,7.6,O,FALSE,NA,2.03,4.33,2.3,0.8,1.8,1.7,20141003,798636.3374,9727512.233
TAC_A01,8,121,CUPUAÇU,Theobroma grandiflorum,Malvaceae,12.9,O,FALSE,NA,2.11,6.17,2.1,2,2.4,1.9,20141003,798637.944,9727510.757
TAC_A01,8,122,CACAU,Theobroma glaucum,Malvaceae,5.9,O,FALSE,NA,1.54,3.67,2.5,1,2.3,1.8,20141003,798640.2391,9727508.649
TAC_A01,8,123,CUPUAÇU,Theobroma grandiflorum,Malvaceae,14.2,O,FALSE,NA,0.7,2.42,3,1.9,2.1,2,20141003,798641.6927,9727507.313
TAC_A01,8,124,CACAU,Theobroma glaucum,Malvaceae,7.9,O,FALSE,NA,2.37,5.85,1.8,2.7,2.2,1.7,20141003,798643.7583,9727505.416
TAC_A01,8,125,MORTA,NA,NA,10.6,O,TRUE,1,NA,1.55,NA,NA,NA,NA,20141003,798645.6709,9727503.658
TAC_A01,8,126,CACAU,Theobroma glaucum,Malvaceae,10.6,O,FALSE,NA,2.11,4.69,2.8,2.2,2.1,1.5,20141003,798647.66,9727501.831
TAC_A01,8,127,CACAU,Theobroma glaucum,Malvaceae,7.2,O,FALSE,NA,1.6,3.38,2.5,2.6,1.7,2.4,20141003,798649.4567,9727503.781
